lon,lat,address,city_contribution
-8.4352592,40.630718,"3750 Valongo do Vouga, Portugal",309420
-8.4336339,51.8750066,"Douglas, Co. Cork, Ireland",726343.75
-8.4332813,41.6507161,"4730 Vila Verde, Portugal",149540.1
-8.4321295,41.4265329,"4770 Pousada de Saramagos, Portugal",210800
-8.4309179,52.8070154,"Ballina, Co. Tipperary, Ireland",399500
-8.426507,41.5454486,"Braga, Portugal",22681535.98
-8.4115401,43.3623436,"A Coruña, Spain",6570926.46
-8.4102573,40.2033145,"Coimbra, Portugal",29318324.25
-8.409868,39.6413165,"2305 Pedreira, Portugal",55428
-8.4070714,40.1626137,"3040 Castelo Viegas, Portugal",118449
-8.3980968,52.1452748,"Ballyhooly, Co. Cork, Ireland",805802.6
-8.3956168,40.8429643,"3730 Vale de Cambra, Portugal",21523
-8.3914957,51.817905,"Carrigaline, Co. Cork, Ireland",1392756.38
-8.3837011,41.4398854,"4805 Ronfe, Portugal",132165.25
-8.3519713,42.5879109,"36550 Forcarei, Pontevedra, Spain",246240
-8.3490872,41.4860791,"Caldas das Taipas, 4805-091 Caldelas, Portugal",1157157.8
-8.3362128,51.8720626,"Passage West, Co. Cork, Ireland",409391
-8.3330345,42.9359076,"15823 O Pino, A Coruña, Spain",172542.72
-8.3246139,41.4980892,"4805 Barco, Portugal",433274.33
-8.3219487,51.8304283,"Ringaskiddy, Co. Cork, Ireland",847715
-8.3157003,43.3327059,"Oleiros, A Coruña, Spain",307019
-8.2917857,41.44253,"Guimaraes, Portugal",1541463.48
-8.2835506,41.3654741,"Vizela (Santo Adrião), 4815 Santo Adrião Vizela, Portugal",110615.49
-8.2779341,54.4791416,"Bundoran, Co. Donegal, Ireland",160394.81
-8.2698863,52.2662127,"Mitchelstown, Co. Cork, Ireland",95347
-8.2599635,51.9105501,"Carrigtohill, Co. Cork, Ireland",222116
-8.2193451,43.489646,"Ferrol, A Coruña, Spain",369000
-8.1986484,39.4621054,"Abrantes, Portugal",201609.66
-8.1975561,52.8642968,"Nenagh, Co. Tipperary, Ireland",354152
-8.1920416,54.5029882,"Ballyshannon, Co. Donegal, Ireland",392746.44
-8.1897021,41.6806253,"4845-013 Rio Caldo, Portugal",63080
-8.1889729,53.6291219,"Co. Roscommon, Ireland",164280
-8.1849383,39.8169193,"6100 Cernache do Bonjardim, Portugal",353698
-8.1652194,42.3203289,"Carballeda de Avia, Ourense, Spain",47125
-8.1618514,52.4737894,"Co. Tipperary, Ireland",69873.5
-8.14167,41.3210679,"Lixa, 4615-307, Portugal",103584.68
-8.1106277,40.1572681,"3330 Góis, Portugal",151050
-8.1020277,37.0716141,"Quarteira, Portugal",176733
-8.0436,51.9742,"Dangan, Co. Cork, Ireland",212413.73
-8.01951,53.53232,"Cappagh, Co. Roscommon, Ireland",373417.1
-8.0028892,12.6392316,"Bamako, Mali",2402494.76
-7.9861049,53.1901112,"Banagher, Co. Offaly, Ireland",411133.3
-7.9838376,40.6424209,"R. Três Quis, 3510 São Cipriano, Portugal",42230
-7.9810845,31.6294723,"Marrakesh, Morocco",282412.53
-7.9701846,37.6138485,"Santa Bárbara de Padrões, 7780, Portugal",175932
-7.9406898,53.4239331,"Athlone, Co. Westmeath, Ireland",1009235.08
-7.9304397,37.0193548,"Faro, Portugal",6918931.47
-7.913502,38.571431,"Evora, Portugal",2740868.53
-7.9124712,40.6565861,"Viseu, Portugal",906333.35
-7.883045,39.5802349,"Envendos, 6120, Portugal",225000
-7.863881,42.3357893,"Ourense, Province of Ourense, Spain",373809.5
-7.8627308,38.0153039,"7800 Beja, Portugal",360416.21
-7.8582161,43.6911964,"15332 Miñano, A Coruña, Spain",1576655.86
-7.8498679,40.537787,"3520 Nelas, Portugal",639488
-7.8423509,37.0260416,"Olhão, Portugal",3806456.32
-7.8044421,52.6801064,"Thurles, Co. Tipperary, Ireland",61748
-7.7756872,38.5783058,"7005 Nossa Sra. de Machede, Portugal",304827.3
-7.7706788,42.6109991,"Chantada, Lugo, Spain",78786
-7.7422354,41.3010351,"5000 Vila Real, Portugal",1284105
-7.7342787,54.9558392,"Letterkenny, Co. Donegal, Ireland",265885.71
-7.7122229,53.2356871,"Offaly, Co. Offaly, Ireland",234751.84
-7.707845,40.4148619,"6270 Seia, Portugal",35000
-7.6902551,52.3558172,"Clonmel, Co. Tipperary, Ireland",407686
-7.6222665,40.2719076,"6215 Unhais da Serra, Portugal",169802.99
-7.5898434,33.5731104,"Casablanca, Morocco",2266545.18
-7.5567582,43.0097384,"Lugo, Spain",544837
-7.5454919,43.1631398,"27268 Mos, Lugo, Spain",158529.31
-7.5030669,39.1000288,"7450 Vaiamonte, Portugal",156000
-7.4964662,39.8197117,"6000 Castelo Branco, Portugal",62000
-7.4933852,53.2755255,"Tullamore, Co. Offaly, Ireland",1612832
-7.4922407,40.2804158,"6200 Covilha, Portugal",1648686.15
-7.4498183,38.1406915,"Moura, Portugal",375926
-7.4267652,52.2054897,"Kilmacthomas, Co. Waterford, Ireland",308667
-7.3848547,33.6835086,"Mohammedia, Morocco",467767.5
-7.3633319,53.9897186,"Cavan, Ireland",214022
-7.3085748,54.9966124,"Londonderry, UK",1455558.58
-7.2987933,53.0328123,"Portlaoise, Co. Laois, Ireland",503000
-7.2805911,55.0079666,"Bridgewater, Londonderry BT47 6YA, UK",142790
-7.2558517,38.3018739,"7240 Granja, Portugal",224935
-7.2447879,52.6541454,"Kilkenny, Ireland",1523627.67
-7.1808711,41.4853545,"5370 Mirandela, Portugal",63740
-7.1534675,41.3082814,"5360 Vila Flor, Portugal",420068.19
-7.1100703,52.2593197,"Waterford, Ireland",4245011.69
-7.0093005,41.8307225,"5320 Vinhais, Portugal",62509
-6.9945422,53.2210179,"Rathangan, Co. Kildare, Ireland",159880
-6.9706535,38.8794495,"Badajoz, Spain",1725645.02
-6.9683132,54.2492046,"Co. Monaghan, Ireland",914360
-6.94719,52.3962044,"New Ross, Co. Wexford, Ireland",496373
-6.9447224,37.261421,"Huelva, Spain",2135156.55
-6.9230824,52.5998053,"Borris, Co. Carlow, Ireland",330060
-6.9095683,53.1589342,"Kildare, Ireland",392857
-6.8769723,53.7271803,"Kells, Co. Meath, Ireland",470337
-6.8578832,38.8842159,"06195 Villafranco del Guadiana, Badajoz, Spain",452835
-6.8498129,33.9715904,"Rabat, Morocco",5790770.22
-6.8485009,33.9933499,"Agdal, Rabat, Morocco",200009.42
-6.8369079,37.27464,"21800 Moguer, Huelva, Spain",770.83
-6.8296541,53.4142026,"Enfield, Co. Meath, Ireland",20040
-6.8052229,53.9068739,"Kingscourt, Co. Cavan, Ireland",498046.8
-6.7909816,62.007864,"Tórshavn, Faroe Islands",1501994.2
-6.7708138,34.0336969,"Salé, Morocco",215498
-6.7669352,54.5082725,"Dungannon, UK",357320
-6.756738,41.8061131,"5300 Bragança, Portugal",654329.76
-6.7443894,54.6418158,"Cookstown BT80, UK",27036
-6.7371517,52.802547,"Tullow, Co. Carlow, Ireland",1892218.6
-6.736269,52.8029293,"Co. Carlow, Ireland",9597409.68
-6.7360188,33.9940134,"Sala Al Jadida, Morocco",29400
-6.7188238,53.9779778,"Carrickmacross, Co. Monaghan, Ireland",10526.06
-6.6994343,41.8030017,"5300-553 Gimonde, Portugal",18190
-6.6966605,53.647092,"Navan, Co. Meath, Ireland",334702.45
-6.6870404,53.293785,"Clane, Co. Kildare, Ireland",280760
-6.6646102,55.1325802,"Coleraine, UK",11768777.79
-6.6593079,53.2205654,"Naas, Co. Kildare, Ireland",687908.8
-6.6576219,40.0703045,"10840 Moraleja, Cáceres, Spain",143288.25
-6.652792,54.3502798,"Armagh, UK",226228.88
-6.6269455,54.4469275,"Tullyroan Rd, Dungannon BT71 6NF, UK",323362
-6.6250678,38.8924634,"06490 Puebla de la Calzada, Badajoz, Spain",133521.6
-6.598259,42.5499958,"Ponferrada, León, Spain",1348910.86
-6.5918499,53.3812896,"Maynooth, Co. Kildare, Ireland",7643656.24
-6.5890166,34.2540503,"Kenitra, Morocco",76350
-6.5727721,52.5031135,"Enniscorthy, Co. Wexford, Ireland",66970
-6.4923145,54.7877149,"Northern Ireland, UK",1624077
-6.4900033,53.3638428,"Leixlip, Co. Kildare, Ireland",639005
-6.4758857,53.4192677,"Dunboyne, Co. Meath, Ireland",422558
-6.4633381,52.336916,"Wexford, Ireland",248220.68
-6.4498488,53.3572085,"Lucan, Co. Dublin, Ireland",138650
-6.4175653,54.4429264,"Craigavon, UK",1176658.73
-6.405957,53.9979451,"Dundalk, Co. Louth, Ireland",1780731.94
-6.3848692,58.209435,"Stornoway, UK",744736.5
-6.3724247,39.4752765,"Cáceres‎, Cáceres, Spain",1702497
-6.3560985,53.717856,"Drogheda, Co. Louth, Ireland",795361.2
-6.3557063,53.288804,"Tallaght, Dublin, Ireland",358895
-6.3414908,52.2513061,"Rosslare Harbour, Co. Wexford, Ireland",613284.18
-6.3408055,38.9191439,"06800 Mérida, Badajoz, Spain",742960
-6.3259331,52.8559337,"Aughrim, Co. Wicklow, Ireland",1251920
-6.3105656,53.3302033,"Co. Dublin, Ireland",856445.4
-6.2965725,49.9232519,"Isles of Scilly, UK",38700
-6.2943022,52.6757355,"Gorey, Co. Wexford, Ireland",33600
-6.2885962,36.5270612,"Cádiz, Spain",1372726.33
-6.2773395,37.3566551,"41830 Huévar del Aljarafe, Sevilla, Spain",218000
-6.2762903,53.3828368,"Glasnevin, Co. Dublin, Ireland",191324
-6.2603097,53.3498053,"Dublin, Ireland",249785331.19
-6.2579487,52.9052365,"Ballinaclash, Co. Wicklow, Ireland",145560.75
-6.2489342,53.3003325,"Windy Arbour, Dublin, Ireland",160196.12
-6.2329094,36.600595,"El Puerto de Santa María, Cádiz, Spain",1923521.62
-6.2305235,53.3288697,"Ballsbridge, Co. Dublin, Ireland",497000
-6.23,53.365,"Fairview, Co. Dublin, Ireland",501211.5
-6.2207197,53.2719967,"Sandyford, Dublin, Ireland",1463185
-6.2197406,53.4557467,"Swords, Co. Dublin, Ireland",248374.4
-6.2141019,54.6231751,"Crumlin BT29, UK",1559516
-6.2035682,53.2877953,"Stillorgan, Dublin, Ireland",1e+05
-6.1966947,53.3088177,"Booterstown, Co. Dublin, Ireland",1453128.6
-6.1965948,36.4718646,"11100 San Fernando, Cádiz, Spain",397009.69
-6.1770668,53.300791,"Blackrock, Co. Dublin, Ireland",3271301.65
-6.1599293,52.7976935,"Arklow, Co. Wicklow, Ireland",1087353.5
-6.1558697,37.4185909,"41804 Olivares, Sevilla, Spain",265930
-6.1504482,53.4853365,"Donabate, Co. Dublin, Ireland",154800
-6.1501378,53.4509236,"Malahide, Co. Dublin, Ireland",132412
-6.1461102,36.4165052,"Chiclana de la Frontera, Cádiz, Spain",87397
-6.1452741,52.889744,"Redcross, Co. Wicklow, Ireland",2414234.21
-6.1338952,53.2944124,"Dún Laoghaire, Co. Dublin, Ireland",227645.22
-6.1260744,36.6850064,"Jerez, Cádiz, Spain",118062.76
-6.1260273,53.2879129,"Glasthule, Co. Dublin, Ireland",162250
-6.112023,53.0927815,"Newtown Mount Kennedy, Co. Wicklow, Ireland",50008.8
-6.1110741,53.200903,"Bray, Co. Wicklow, Ireland",57930
-6.1107228,40.4892667,"37624 La Alberca, Salamanca, Spain",80089
-6.0923308,53.1326111,"Delgany, Co. Wicklow, Ireland",127350
-6.0701344,37.3722503,"41930 Bormujos, Sevilla, Spain",97600
-6.0520363,37.350923,"41927 Mairena del Aljarafe, Sevilla, Spain",72149.11
-5.9844589,37.3890924,"Seville, Sevilla, Spain",47857944.32
-5.9816424,37.4872681,"41309 La Rinconada, Sevilla, Spain",442980
-5.9645025,54.685279,"Newtownabbey BT36, UK",310718.8
-5.9584944,43.5753233,"Salinas, Asturias, Spain",180107
-5.943613,37.4867592,"41300 San José de la Rinconada, Sevilla, Spain",138762.3
-5.93012,54.597285,"Belfast, UK",47043588.05
-5.9246653,43.5579523,"Aviles, Asturias, Spain",502588
-5.9242391,37.2865803,"Dos Hermanas, Sevilla, Spain",126165.64
-5.9198387,43.4653488,"Llanera, Asturias, Spain",3240541.63
-5.8493887,43.3619145,"Oviedo, Asturias, Spain",13570944.32
-5.8339543,35.7594651,"Tangier, Morocco",198480
-5.8166423,36.3431854,"11190 Benalup-Casas Viejas, Cádiz, Spain",196785
-5.810913,43.402659,"33420 Lugones, Asturias, Spain",190140
-5.8010254,36.6060308,"11580 San José del Valle, Cádiz, Spain",333672.89
-5.7985173,54.8473606,"P&O Larne, Larne BT40 1AW, UK",98437.5
-5.79764,56.744487,"Acharacle PH36, UK",1063013.75
-5.7946279,54.5040818,"Ballygowan, Newtownards BT23, UK",494471.5
-5.7932008,43.5485618,"Carreño, Asturias, Spain",110200
-5.7785282,43.249719,"Mieres del Camino, Asturias, Spain",1679155.44
-5.7654426,43.3800559,"Granda, 33199, Asturias, Spain",200562
-5.7642172,40.3871165,"37700 Béjar, Salamanca, Spain",113222
-5.725046,43.504353,"33393 Sotiello, Asturias, Spain",221531.31
-5.7066073,43.3941514,"33180 Noreña, Asturias, Spain",1103936.78
-5.7030029,43.3844976,"El Berrón, Asturias, Spain",31740
-5.6937933,41.0016627,"37185 Villamayor, Salamanca, Spain",202150
-5.6730648,54.6541971,"Bangor, UK",10697718.38
-5.6635397,40.9701039,"Salamanca, Spain",7473576.21
-5.6611195,43.5322015,"Gijón, Asturias, Spain",8814916.42
-5.6608158,43.3915032,"Siero, Asturias, Spain",114876
-5.6406814,42.580202,"La Virgen del Camino, León, Spain",134027
-5.6262751,40.9497273,"Santa Marta de Tormes, Salamanca, Spain",364114
-5.6116283,40.9761386,"37193 Cabrerizos, Salamanca, Spain",105525
-5.5670959,42.5987263,"León, Spain",2039312.89
-5.560063,54.5353634,"Greyabbey, UK",176400
-5.5407299,33.8730164,"Meknes, Morocco",52478
-5.537592,50.118798,"Penzance, UK",201362.5
-5.4908864,50.2083858,"St. Ives, UK",205105.2
-5.471047,56.415157,"Oban, UK",658517.25
-5.4541928,37.1211901,"41530 Morón de la Frontera, Sevilla, Spain",356868
-5.439516,56.445199,"Dunbeg, Oban PA37, UK",6438575.24
-5.4355748,43.4817214,"Villaviciosa, Asturias, Spain",21251
-5.432345,56.038292,"Lochgilphead PA31, UK",11747
-5.4063904,40.9513366,"37337 Cordovilla, Salamanca, Spain",2032325.42
-5.3625516,35.5888995,"Tetouan, Morocco",367623.6
-5.238366,56.429411,"Argyll, Taynuilt PA35, UK",414679
-5.2329104,55.9069394,"Tighnabruaich PA21, UK",71500
-5.226666,50.233022,"Redruth, UK",193500
-5.1497228,42.8370875,"24810 Sabero, León, Spain",120929
-5.1109552,33.5228062,"Ifran, Morocco",110579.4
-5.0826742,37.5414656,"Écija, Sevilla, Spain",2340
-5.06627,50.152571,"Falmouth, UK",2438323.9
-5.0527125,50.2660471,"Cornwall, UK",1088358.44
-5.051041,50.263195,"Truro, UK",1482114.6
-5.042697,51.714306,"Milford Haven, UK",190000
-5.0078451,34.0181246,"Fes, Morocco",494814
-4.9727563,41.2301731,"47463 Velascálvaro, Valladolid, Spain",71526
-4.936208,50.395377,"St Columb, Saint Columb TR9, UK",349330
-4.9088785,51.674078,"Pembrokeshire, UK",93503.4
-4.8689189,39.7855952,"45662 Alcaudete de la Jara, Toledo, Spain",528135.95
-4.8168799,55.9591984,"Gourock, UK",193270
-4.8021761,40.0325745,"45638 Pepino, Toledo, Spain",226392
-4.7793835,37.8881751,"Córdoba, Spain",7925703.94
-4.7665698,37.3909975,"Puente Genil, Córdoba, Spain",69837.96
-4.734014,56.002318,"Helensburgh, UK",193041
-4.7245321,41.652251,"Valladolid, Spain",21960009.56
-4.7215266,41.5823975,"Laguna de Duero, Valladolid, Spain",194040
-4.7188629,50.4714961,"Bodmin, UK",238580
-4.718711,48.341425,"29217 Plougonvelin, France",236540
-4.717631,51.731792,"Kilgetty SA68, UK",12945
-4.7005972,41.5415157,"47151 Boecillo, Valladolid, Spain",4504897.07
-4.6876707,36.6428298,"29120 Alhaurín el Grande, Málaga, Spain",103316
-4.6812086,40.656685,"Ávila‎, Ávila, Spain",1021228.4
-4.6411607,39.7255072,"45140 Los Navalmorales, Toledo, Spain",164558
-4.6372866,37.5877237,"14550 Montilla, Córdoba, Spain",181720
-4.636525,50.33499,"Fowey, UK",139951
-4.6330901,36.5968205,"Mijas Costa, 29650 Mijas, Málaga, Spain",97594.28
-4.631787,55.753797,"Beith, UK",100932
-4.629179,55.458564,"Ayr, UK",2618251.69
-4.620404,48.381438,"29280 Plouzané, France",1531944.2
-4.610835,55.922134,"Port Glasgow PA14, UK",40936.6
-4.5878284,55.923289,"Langbank, Port Glasgow PA14, UK",178335
-4.5593849,36.7526615,"Campanillas, Málaga, Spain",4233401.25
-4.5439254,41.8732123,"Dueñas, Palencia, Spain",172513.2
-4.5288016,42.0096857,"Palencia, Spain",106376
-4.5269923,42.08981,"34419 Husillos, Palencia, Spain",52925
-4.51502,55.443715,"Coylton, Ayr KA6, UK",81758
-4.498792,55.614719,"Kilmarnock, UK",402930
-4.4887385,41.9209323,"34200 Venta de Baños, Palencia, Spain",230690.22
-4.486076,48.390394,"Brest, France",5748756.44
-4.4857703,43.374919,"39548 Pesués, Cantabria, Spain",382057.69
-4.440114,55.847258,"Paisley, UK",1035195
-4.440016,55.893245,"Inchinnan, UK",414832.5
-4.4297848,40.0237088,"45530 Santa Olalla, Toledo, Spain",225807
-4.4212655,36.721261,"Málaga, Spain",10529280.69
-4.391542,55.875322,"Renfrew PA4, UK",120571.47
-4.3803919,56.143923,"Gartmore, Stirling FK8, UK",716535
-4.3648635,41.6375497,"47359 Olivares de Duero, Valladolid, Spain",119914.8
-4.358558,50.640134,"Launceston PL15, UK",28953
-4.3244513,37.617362,"14850 Baena, Córdoba, Spain",13440
-4.312131,51.85762,"Carmarthen SA31, UK",800628.25
-4.3051542,11.1649219,"Bobo-Dioulasso, Burkina Faso",1251353
-4.2923948,41.6425041,"47359 Valbuena de Duero, Valladolid, Spain",218648.4
-4.2622141,42.7931905,"34800 Aguilar de Campoo, Palencia, Spain",569942
-4.2586489,43.3750124,"39527 Ruilobuca, Cantabria, Spain",176421
-4.251806,55.864237,"Glasgow, UK",120107000.38
-4.248437,48.450821,"29800 Landerneau, France",11376.41
-4.224721,57.477773,"Inverness, UK",3950000
-4.21643,50.40921,"Saltash, UK",525111.14
-4.206666,51.016684,"Bideford, UK",331890
-4.1769988,55.7643524,"East Kilbride, Glasgow, UK",99291.67
-4.160248,51.680886,"Llanelli, UK",77610
-4.1426565,50.3754565,"Plymouth, UK",26787932.1
-4.1334836,52.9277266,"Gwynedd, UK",284608
-4.133384,52.927842,"Porthmadog, UK",74000
-4.1088069,40.9429032,"Segovia, Spain",1331222.4
-4.1078877,38.6884458,"Puertollano, Ciudad Real, Spain",596018.14
-4.097899,47.997542,"29000 Quimper, France",807068.45
-4.09199,53.265865,"Beaumaris LL58, UK",53306.45
-4.08292,52.415303,"Aberystwyth, UK",14067916.08
-4.078509,52.112903,"Lampeter SA48, UK",245040
-4.077555,48.405806,"29450 Sizun, France",66622.65
-4.072718,55.80617,"Bothwell, Glasgow G71, UK",16044
-4.05523,57.811501,"Tain IV19, UK",170513.5
-4.0501505,43.3488503,"39300 Torrelavega, Cantabria, Spain",340916
-4.0388918,43.2680105,"San Felices de Buelna, Cantabria, Spain",597914.1
-4.028026,57.87907,"Dornoch IV25, UK",119656.6
-4.0273231,39.8628316,"Toledo, Spain",2879326.27
-4.0248483,39.8050296,"45111 Cobisa, Toledo, Spain",135609.5
-4.0082563,5.3599517,"Abidjan, Côte d'Ivoire",287709
-3.988459,51.792888,"Ammanford SA18, UK",85995.48
-3.9878427,43.1828396,"Cantabria, Spain",105567
-3.986533,48.685113,"29250 Saint-Pol-de-Léon, France",188855
-3.985325,48.726199,"29680 Roscoff, France",596097
-3.9810968,55.7832092,"Motherwell, UK",1371223.81
-3.9699874,37.7182399,"23600 Martos, Jaén, Spain",487980
-3.9451278,43.430911,"39478 Boo de Piélagos, Cantabria, Spain",115357
-3.943646,51.62144,"Swansea, UK",8830253.32
-3.9369029,56.1165227,"Stirling, UK",7723257.6
-3.9321256,52.2191429,"Ceredigion, UK",69299.5
-3.9304726,41.6973576,"09300 Roa, Burgos, Spain",158350
-3.9293646,40.5766078,"28250 Torrelodones, Madrid, Spain",179303.94
-3.9288276,56.1163482,"Stirling Enterprise Park, Players Rd, Stirling FK7 7RP, UK",323984
-3.9273778,38.9848295,"Ciudad Real, Spain",8314265.35
-3.9253761,40.116053,"45214 Cedillo del Condado, Toledo, Spain",28144.5
-3.9215541,40.2783308,"28939 Arroyomolinos, Madrid, Spain",291731.12
-3.9204310000000002,50.390202,"Ivybridge PL21, UK",39559.1
-3.9139109,40.3626807,"Villaviciosa de Odón, Madrid, Spain",374725
-3.896711,40.552414,"Las Matas, 28290 Las Rozas, Madrid, Spain",61770
-3.8887699,40.4122794,"Boadilla del Monte, Madrid, Spain",63092.79
-3.8757916,40.4935329,"Las Rozas, Madrid, Spain",1449466.9
-3.8712572,43.4334305,"39608 Cacicedo, Cantabria, Spain",165100.65
-3.8693481,39.5811405,"45470 Los Yébenes, Toledo, Spain",79160.5
-3.8683123,40.4737586,"Majadahonda, Madrid, Spain",196856
-3.8676291,40.3232129,"Móstoles, Madrid, Spain",7789997.3
-3.8592222,43.4084413,"Revilla de Camargo, Cantabria, Spain",120333
-3.8561023,43.3931902,"Guarnizo, Cantabria, Spain",138923.5
-3.8553507,12.7430244,"Nouna, Burkina Faso",1431036
-3.853485,52.590273,"Machynlleth SY20, UK",230038.5
-3.853225,39.1668064,"13420 Malagón, Cdad. Real, Spain",267896.12
-3.841994,56.37655,"Crieff PH7, UK",2976.3
-3.8402247,43.4184077,"Maliaño, Cantabria, Spain",463842.9
-3.840102,51.2296539,"Lynton EX35, UK",191385.6
-3.8362694,40.0448315,"45290 Pantoja, Toledo, Spain",67081.6
-3.828228,48.577613,"29600 Morlaix, France",730978.42
-3.8278443,40.3468454,"Alcorcón, Madrid, Spain",561208
-3.822281,43.3983734,"Astillero, Cantabria, Spain",311863.15
-3.8099803,43.4623057,"Santander, Cantabria, Spain",11360653.76
-3.8082965,37.9712748,"23620 Mengíbar, Jaén, Spain",405981.75
-3.8074152,40.4475272,"Pozuelo de Alarcón, Madrid, Spain",1118289.32
-3.8051187,40.1206959,"45220 Yeles, Toledo, Spain",241990.44
-3.8035477,40.2902056,"Fuenlabrada, Madrid, Spain",63670
-3.7849057,37.7795941,"Jaén, Spain",937566.54
-3.7800267,51.5926321,"Port Talbot Police Station, Station Rd, Port Talbot SA13 1JB, UK",234886.73
-3.7714464,39.6861673,"45400 Mora, Toledo, Spain",188271.23
-3.7710457,40.6626481,"28770 Colmenar Viejo, Madrid, Spain",2725883.06
-3.7686545,40.3319506,"Leganés, Madrid, Spain",1909823.09
-3.7323934,40.3082504,"Getafe, Madrid, Spain",25776427.76
-3.7202391,37.1878785,"18320 Santa Fe, Granada, Spain",535510.8
-3.7079745,40.600727,"28760 Tres Cantos, Madrid, Spain",21692582.03
